customer_id,date,logins,feature_events,session_minutes
C101322,2024-01-11,0,0,0.0
C101322,2024-01-12,0,0,0.0
C101322,2024-01-13,0,0,0.0
C101322,2024-01-14,0,0,0.0
C101322,2024-01-15,0,0,0.0
C101322,2024-01-16,0,0,0.0
C101322,2024-01-17,0,0,0.0
C101322,2024-01-18,0,0,0.0
C101322,2024-01-19,0,0,0.0
C101322,2024-01-20,0,0,0.0
C101322,2024-01-21,0,0,0.0
C101322,2024-01-22,0,0,0.0
C101322,2024-01-23,0,0,0.0
C101322,2024-01-24,0,0,0.0
C101322,2024-01-25,0,0,0.0
C101322,2024-01-26,0,0,0.0
C101322,2024-01-27,0,0,0.0
C101322,2024-01-28,0,0,0.0
C101322,2024-01-29,0,0,0.0
C101322,2024-01-30,0,0,0.0
C101322,2024-01-31,0,0,0.0
C101322,2024-02-01,0,0,0.0
C101322,2024-02-02,0,0,0.0
C101322,2024-02-03,0,0,0.0
C101322,2024-02-04,0,0,0.0
C101322,2024-02-05,0,0,0.0
C101322,2024-02-06,0,0,0.0
C101322,2024-02-07,0,0,0.0
C101322,2024-02-08,0,0,0.0
C101322,2024-02-09,0,0,0.0
C101322,2024-02-10,0,0,0.0
C101322,2024-02-11,0,0,0.0
C101322,2024-02-12,0,0,0.0
C101322,2024-02-13,0,0,0.0
C101322,2024-02-14,0,0,0.0
C101322,2024-02-15,0,0,0.0
C101322,2024-02-16,0,0,0.0
C101322,2024-02-17,0,0,0.0
C101322,2024-02-18,0,0,0.0
C101322,2024-02-19,0,0,0.0
C101322,2024-02-20,0,0,0.0
C101322,2024-02-21,0,0,0.0
C101322,2024-02-22,0,0,0.0
C101322,2024-02-23,0,0,0.0
C101322,2024-02-24,0,0,0.0
C101322,2024-02-25,0,0,0.0
C101322,2024-02-26,0,0,0.0
C101322,2024-02-27,0,0,0.0
C101322,2024-02-28,0,0,0.0
C101322,2024-02-29,0,0,0.0
C101322,2024-03-01,0,0,0.0
C101322,2024-03-02,0,0,0.0
C101322,2024-03-03,0,0,0.0
C101322,2024-03-04,0,0,0.0
C101322,2024-03-05,0,0,0.0
C101322,2024-03-06,0,0,0.0
C101322,2024-03-07,0,0,0.0
C101322,2024-03-08,0,0,0.0
C101322,2024-03-09,0,0,0.0
C101322,2024-03-10,0,0,0.0
C101322,2024-03-11,0,0,0.0
C101322,2024-03-12,0,0,0.0
C101322,2024-03-13,0,0,0.0
C101322,2024-03-14,0,0,0.0
C101322,2024-03-15,0,0,0.0
C101322,2024-03-16,0,0,0.0
C101322,2024-03-17,0,0,0.0
C101322,2024-03-18,0,0,0.0
C101322,2024-03-19,0,0,0.0
C101322,2024-03-20,0,0,0.0
C101322,2024-03-21,0,0,0.0
C101322,2024-03-22,0,0,0.0
C101322,2024-03-23,0,0,0.0
C101322,2024-03-24,0,0,0.0
C101322,2024-03-25,0,0,0.0
C101322,2024-03-26,0,0,0.0
C101322,2024-03-27,0,0,0.0
C101322,2024-03-28,0,0,0.0
C101322,2024-03-29,0,0,0.0
C101322,2024-03-30,0,0,0.0
C101322,2024-03-31,0,0,0.0
C101322,2024-04-01,0,0,0.0
C101322,2024-04-02,0,0,0.0
C101322,2024-04-03,0,0,0.0
C101322,2024-04-04,0,0,0.0
C101322,2024-04-05,0,0,0.0
C101322,2024-04-06,0,0,0.0
C101322,2024-04-07,0,0,0.0
C101322,2024-04-08,0,0,0.0
C101322,2024-04-09,0,0,0.0
C101322,2024-04-10,0,0,0.0
C101322,2024-04-11,0,0,0.0
C101322,2024-04-12,0,0,0.0
C101322,2024-04-13,0,0,0.0
C101322,2024-04-14,0,0,0.0
C101322,2024-04-15,0,0,0.0
C101322,2024-04-16,0,0,0.0
C101322,2024-04-17,0,0,0.0
C101322,2024-04-18,0,0,0.0
C101322,2024-04-19,0,0,0.0
C101322,2024-04-20,0,0,0.0
C101322,2024-04-21,0,0,0.0
C101322,2024-04-22,0,0,0.0
C101322,2024-04-23,0,0,0.0
C101322,2024-04-24,0,0,0.0
C101322,2024-04-25,0,0,0.0
C101322,2024-04-26,0,0,0.0
C101322,2024-04-27,0,0,0.0
C101322,2024-04-28,0,0,0.0
C101322,2024-04-29,0,0,0.0
C101322,2024-04-30,0,0,0.0
C101322,2024-05-01,0,0,0.0
C101322,2024-05-02,0,0,0.0
C101322,2024-05-03,0,0,0.0
C101322,2024-05-04,0,0,0.0
C101322,2024-05-05,0,0,0.0
C101322,2024-05-06,0,0,0.0
C101322,2024-05-07,0,0,0.0
C101322,2024-05-08,0,0,0.0
C101322,2024-05-09,0,0,0.0
C101322,2024-05-10,0,0,0.0
C101322,2024-05-11,0,0,0.0
C101322,2024-05-12,0,0,0.0
C101322,2024-05-13,0,0,0.0
C101322,2024-05-14,0,0,0.0
C101322,2024-05-15,0,0,0.0
C101322,2024-05-16,0,0,0.0
C101322,2024-05-17,0,0,0.0
C101322,2024-05-18,0,0,0.0
C101322,2024-05-19,0,0,0.0
C101322,2024-05-20,0,0,0.0
C101322,2024-05-21,0,0,0.0
C101322,2024-05-22,0,0,0.0
C101322,2024-05-23,0,0,0.0
C101322,2024-05-24,0,0,0.0
C101322,2024-05-25,0,0,0.0
C101322,2024-05-26,0,0,0.0
C101322,2024-05-27,0,0,0.0
C101322,2024-05-28,0,0,0.0
C101322,2024-05-29,0,0,0.0
C101322,2024-05-30,0,0,0.0
C101322,2024-05-31,0,0,0.0
C101322,2024-06-01,0,0,0.0
C101322,2024-06-02,0,0,0.0
C101322,2024-06-03,0,0,0.0
C101322,2024-06-04,0,0,0.0
C101322,2024-06-05,0,0,0.0
C101322,2024-06-06,0,0,0.0
C101322,2024-06-07,0,0,0.0
C101322,2024-06-08,0,0,0.0
C101322,2024-06-09,0,0,0.0
C101322,2024-06-10,0,0,0.0
C101322,2024-06-11,0,0,0.0
C101322,2024-06-12,0,0,0.0
C101322,2024-06-13,0,0,0.0
C101322,2024-06-14,0,0,0.0
C101322,2024-06-15,0,0,0.0
C101322,2024-06-16,0,0,0.0
C101322,2024-06-17,0,0,0.0
C101322,2024-06-18,0,0,0.0
C101322,2024-06-19,0,0,0.0
C101322,2024-06-20,0,0,0.0
C101322,2024-06-21,0,0,0.0
C101322,2024-06-22,0,0,0.0
C101322,2024-06-23,0,0,0.0
C101322,2024-06-24,0,0,0.0
C101322,2024-06-25,0,0,0.0
C101322,2024-06-26,0,0,0.0
C101322,2024-06-27,0,0,0.0
C101322,2024-06-28,0,0,0.0
C101322,2024-06-29,0,0,0.0
C101322,2024-06-30,0,0,0.0
C101323,2024-01-01,1,0,11.76
C101323,2024-01-02,1,1,15.15
C101323,2024-01-03,0,0,7.58
C101323,2024-01-04,5,3,24.95
C101323,2024-01-05,0,0,20.41
C101323,2024-01-06,1,0,7.05
C101323,2024-01-07,1,1,3.77
C101323,2024-01-08,0,0,16.78
C101323,2024-01-09,3,1,34.38
C101323,2024-01-10,0,0,23.99
C101323,2024-01-11,2,0,19.18
C101323,2024-01-12,0,0,12.25
C101323,2024-01-13,2,0,17.34
C101323,2024-01-14,2,0,9.13
C101323,2024-01-15,1,0,17.25
C101323,2024-01-16,1,1,11.77
C101323,2024-01-17,0,0,12.19
C101323,2024-01-18,1,1,7.57
C101323,2024-01-19,2,0,17.05
C101323,2024-01-20,0,0,6.18
C101323,2024-01-21,2,1,29.11
C101323,2024-01-22,3,1,29.99
C101323,2024-01-23,2,0,18.62
C101323,2024-01-24,1,1,7.25
C101323,2024-01-25,0,0,0.0
C101323,2024-01-26,2,0,12.96
C101323,2024-01-27,3,0,26.7
C101323,2024-01-28,0,0,16.34
C101323,2024-01-29,0,0,3.26
C101323,2024-01-30,0,0,8.24
C101323,2024-01-31,0,0,24.81
C101323,2024-02-01,2,1,14.57
C101323,2024-02-02,0,0,8.95
C101323,2024-02-03,0,0,4.17
C101323,2024-02-04,0,0,3.92
C101323,2024-02-05,2,2,20.66
C101323,2024-02-06,0,0,17.61
C101323,2024-02-07,1,0,14.33
C101323,2024-02-08,0,0,16.5
C101323,2024-02-09,0,0,12.15
C101323,2024-02-10,2,0,10.63
C101323,2024-02-11,0,0,9.77
C101323,2024-02-12,1,0,21.74
C101323,2024-02-13,0,0,11.95
C101323,2024-02-14,2,0,21.32
C101323,2024-02-15,0,0,11.28
C101323,2024-02-16,0,0,9.87
C101323,2024-02-17,2,0,0.0
C101323,2024-02-18,0,0,7.72
C101323,2024-02-19,0,0,29.17
C101323,2024-02-20,2,1,7.93
C101323,2024-02-21,3,1,31.68
C101323,2024-02-22,0,0,5.32
C101323,2024-02-23,0,0,27.82
C101323,2024-02-24,2,1,16.7
C101323,2024-02-25,0,0,8.43
C101323,2024-02-26,1,1,16.06
C101323,2024-02-27,0,0,1.58
C101323,2024-02-28,1,0,16.22
C101323,2024-02-29,1,0,7.94
C101323,2024-03-01,0,0,6.58
C101323,2024-03-02,1,0,6.36
C101323,2024-03-03,2,0,25.23
C101323,2024-03-04,0,0,16.73
C101323,2024-03-05,1,1,25.68
C101323,2024-03-06,1,0,17.85
C101323,2024-03-07,1,0,9.01
C101323,2024-03-08,0,0,0.0
C101323,2024-03-09,0,0,0.0
C101323,2024-03-10,0,0,0.0
C101323,2024-03-11,0,0,0.0
C101323,2024-03-12,0,0,0.0
C101323,2024-03-13,0,0,0.0
C101323,2024-03-14,0,0,0.0
C101323,2024-03-15,0,0,0.0
C101323,2024-03-16,0,0,0.0
C101323,2024-03-17,0,0,0.0
C101323,2024-03-18,0,0,0.0
C101323,2024-03-19,0,0,0.0
C101323,2024-03-20,0,0,0.0
C101323,2024-03-21,0,0,0.0
C101323,2024-03-22,0,0,0.0
C101323,2024-03-23,0,0,0.0
C101323,2024-03-24,0,0,0.0
C101323,2024-03-25,0,0,0.0
C101323,2024-03-26,0,0,0.0
C101323,2024-03-27,0,0,0.0
C101323,2024-03-28,0,0,0.0
C101323,2024-03-29,0,0,0.0
C101323,2024-03-30,0,0,0.0
C101323,2024-03-31,0,0,0.0
C101323,2024-04-01,0,0,0.0
C101323,2024-04-02,0,0,0.0
C101323,2024-04-03,0,0,0.0
C101323,2024-04-04,0,0,0.0
C101323,2024-04-05,0,0,0.0
C101323,2024-04-06,0,0,0.0
C101323,2024-04-07,0,0,0.0
C101323,2024-04-08,0,0,0.0
C101323,2024-04-09,0,0,0.0
C101323,2024-04-10,0,0,0.0
C101323,2024-04-11,0,0,0.0
C101323,2024-04-12,0,0,0.0
C101323,2024-04-13,0,0,0.0
C101323,2024-04-14,0,0,0.0
C101323,2024-04-15,0,0,0.0
C101323,2024-04-16,0,0,0.0
C101323,2024-04-17,0,0,0.0
C101323,2024-04-18,0,0,0.0
C101323,2024-04-19,0,0,0.0
C101323,2024-04-20,0,0,0.0
C101323,2024-04-21,0,0,0.0
C101323,2024-04-22,0,0,0.0
C101323,2024-04-23,0,0,0.0
C101323,2024-04-24,0,0,0.0
C101323,2024-04-25,0,0,0.0
C101323,2024-04-26,0,0,0.0
C101323,2024-04-27,0,0,0.0
C101323,2024-04-28,0,0,0.0
C101323,2024-04-29,0,0,0.0
C101323,2024-04-30,0,0,0.0
C101323,2024-05-01,0,0,0.0
C101323,2024-05-02,0,0,0.0
C101323,2024-05-03,0,0,0.0
C101323,2024-05-04,0,0,0.0
C101323,2024-05-05,0,0,0.0
C101323,2024-05-06,0,0,0.0
C101323,2024-05-07,0,0,0.0
C101323,2024-05-08,0,0,0.0
C101323,2024-05-09,0,0,0.0
C101323,2024-05-10,0,0,0.0
C101323,2024-05-11,0,0,0.0
C101323,2024-05-12,0,0,0.0
C101323,2024-05-13,0,0,0.0
C101323,2024-05-14,0,0,0.0
C101323,2024-05-15,0,0,0.0
C101323,2024-05-16,0,0,0.0
C101323,2024-05-17,0,0,0.0
C101323,2024-05-18,0,0,0.0
C101323,2024-05-19,0,0,0.0
C101323,2024-05-20,0,0,0.0
C101323,2024-05-21,0,0,0.0
C101323,2024-05-22,0,0,0.0
C101323,2024-05-23,0,0,0.0
C101323,2024-05-24,0,0,0.0
C101323,2024-05-25,0,0,0.0
C101323,2024-05-26,0,0,0.0
C101323,2024-05-27,0,0,0.0
C101323,2024-05-28,0,0,0.0
C101323,2024-05-29,0,0,0.0
C101323,2024-05-30,0,0,0.0
C101323,2024-05-31,0,0,0.0
C101323,2024-06-01,0,0,0.0
C101323,2024-06-02,0,0,0.0
C101323,2024-06-03,0,0,0.0
C101323,2024-06-04,0,0,0.0
C101323,2024-06-05,0,0,0.0
C101323,2024-06-06,0,0,0.0
C101323,2024-06-07,0,0,0.0
C101323,2024-06-08,0,0,0.0
C101323,2024-06-09,0,0,0.0
C101323,2024-06-10,0,0,0.0
C101323,2024-06-11,0,0,0.0
C101323,2024-06-12,0,0,0.0
C101323,2024-06-13,0,0,0.0
C101323,2024-06-14,0,0,0.0
C101323,2024-06-15,0,0,0.0
C101323,2024-06-16,0,0,0.0
C101323,2024-06-17,0,0,0.0
C101323,2024-06-18,0,0,0.0
C101323,2024-06-19,0,0,0.0
C101323,2024-06-20,0,0,0.0
C101323,2024-06-21,0,0,0.0
C101323,2024-06-22,0,0,0.0
C101323,2024-06-23,0,0,0.0
C101323,2024-06-24,0,0,0.0
C101323,2024-06-25,0,0,0.0
C101323,2024-06-26,0,0,0.0
C101323,2024-06-27,0,0,0.0
C101323,2024-06-28,0,0,0.0
C101323,2024-06-29,0,0,0.0
C101323,2024-06-30,0,0,0.0
C101324,2024-01-01,9,2,20.76
C101324,2024-01-02,5,4,20.9
C101324,2024-01-03,4,1,30.66
C101324,2024-01-04,3,2,26.87
C101324,2024-01-05,3,2,47.22
C101324,2024-01-06,5,2,23.82
C101324,2024-01-07,3,1,26.61
C101324,2024-01-08,3,1,28.75
C101324,2024-01-09,0,0,0.0
C101324,2024-01-10,4,1,38.46
C101324,2024-01-11,4,3,25.13
C101324,2024-01-12,4,1,35.15
C101324,2024-01-13,4,1,27.71
C101324,2024-01-14,4,3,26.44
C101324,2024-01-15,3,1,32.84
C101324,2024-01-16,4,1,25.29
C101324,2024-01-17,2,0,27.03
C101324,2024-01-18,5,1,35.76
C101324,2024-01-19,4,2,31.39
C101324,2024-01-20,5,2,19.1
C101324,2024-01-21,4,3,36.37
C101324,2024-01-22,4,3,17.28
C101324,2024-01-23,6,1,35.57
C101324,2024-01-24,2,0,20.83
C101324,2024-01-25,0,0,10.15
C101324,2024-01-26,6,2,26.47
C101324,2024-01-27,4,1,38.87
C101324,2024-01-28,6,3,35.28
C101324,2024-01-29,2,0,21.51
C101324,2024-01-30,4,1,26.37
C101324,2024-01-31,6,2,18.96
C101324,2024-02-01,6,3,33.66
C101324,2024-02-02,7,5,17.77
C101324,2024-02-03,5,0,39.64
C101324,2024-02-04,3,0,12.88
C101324,2024-02-05,6,3,41.36
C101324,2024-02-06,1,0,9.19
C101324,2024-02-07,6,1,31.23
C101324,2024-02-08,3,1,33.35
C101324,2024-02-09,4,1,27.67
C101324,2024-02-10,8,2,30.71
C101324,2024-02-11,4,0,27.11
C101324,2024-02-12,5,1,29.7
C101324,2024-02-13,1,0,5.77
C101324,2024-02-14,1,0,10.42
C101324,2024-02-15,2,1,9.71
C101324,2024-02-16,3,0,26.58
C101324,2024-02-17,5,2,28.3
C101324,2024-02-18,0,0,11.95
C101324,2024-02-19,1,0,18.81
C101324,2024-02-20,3,1,38.98
C101324,2024-02-21,3,2,11.87
C101324,2024-02-22,4,2,15.25
C101324,2024-02-23,3,1,30.17
C101324,2024-02-24,2,0,29.05
C101324,2024-02-25,1,1,14.74
C101324,2024-02-26,0,0,16.47
C101324,2024-02-27,10,3,32.9
C101324,2024-02-28,3,0,41.22
C101324,2024-02-29,5,2,44.63
C101324,2024-03-01,2,1,17.07
C101324,2024-03-02,6,2,28.45
C101324,2024-03-03,4,0,30.76
C101324,2024-03-04,5,1,24.01
C101324,2024-03-05,4,0,35.6
C101324,2024-03-06,5,1,26.55
C101324,2024-03-07,4,1,29.97
C101324,2024-03-08,6,4,18.39
C101324,2024-03-09,3,1,38.01
C101324,2024-03-10,2,0,23.14
C101324,2024-03-11,5,2,27.16
C101324,2024-03-12,6,2,34.63
C101324,2024-03-13,4,2,34.29
C101324,2024-03-14,5,3,45.27
C101324,2024-03-15,3,1,35.13
C101324,2024-03-16,4,0,39.59
C101324,2024-03-17,6,1,22.72
C101324,2024-03-18,4,2,34.41
C101324,2024-03-19,1,0,13.3
C101324,2024-03-20,3,1,21.24
C101324,2024-03-21,10,4,25.65
C101324,2024-03-22,2,1,29.55
C101324,2024-03-23,2,0,24.83
C101324,2024-03-24,3,1,28.05
C101324,2024-03-25,4,3,32.06
C101324,2024-03-26,4,1,30.64
C101324,2024-03-27,4,1,30.22
C101324,2024-03-28,0,0,10.81
C101324,2024-03-29,4,1,31.62
C101324,2024-03-30,2,1,9.35
C101324,2024-03-31,3,1,17.46
C101324,2024-04-01,3,2,27.75
C101324,2024-04-02,6,1,25.13
C101324,2024-04-03,8,3,28.55
C101324,2024-04-04,4,1,33.07
C101324,2024-04-05,3,1,14.7
C101324,2024-04-06,4,1,32.16
C101324,2024-04-07,4,2,32.35
C101324,2024-04-08,2,0,24.68
C101324,2024-04-09,3,2,30.74
C101324,2024-04-10,6,4,24.91
C101324,2024-04-11,6,4,48.46
C101324,2024-04-12,5,0,34.06
C101324,2024-04-13,6,3,42.12
C101324,2024-04-14,3,0,30.01
C101324,2024-04-15,3,1,31.3
C101324,2024-04-16,6,5,19.44
C101324,2024-04-17,1,0,13.04
C101324,2024-04-18,4,2,33.88
C101324,2024-04-19,4,0,37.88
C101324,2024-04-20,6,4,21.02
C101324,2024-04-21,6,1,23.81
C101324,2024-04-22,1,1,6.19
C101324,2024-04-23,2,1,26.49
C101324,2024-04-24,4,2,37.27
C101324,2024-04-25,4,2,15.98
C101324,2024-04-26,5,1,39.84
C101324,2024-04-27,2,1,19.51
C101324,2024-04-28,6,2,32.91
C101324,2024-04-29,6,2,34.86
C101324,2024-04-30,5,3,26.15
C101324,2024-05-01,7,2,22.92
C101324,2024-05-02,4,0,45.54
C101324,2024-05-03,3,2,19.74
C101324,2024-05-04,2,0,12.84
C101324,2024-05-05,1,0,6.07
C101324,2024-05-06,7,3,30.5
C101324,2024-05-07,2,2,25.81
C101324,2024-05-08,4,1,33.62
C101324,2024-05-09,4,3,35.37
C101324,2024-05-10,5,2,21.86
C101324,2024-05-11,5,0,27.17
C101324,2024-05-12,3,2,33.41
C101324,2024-05-13,4,3,22.43
C101324,2024-05-14,3,1,32.96
C101324,2024-05-15,4,2,22.5
C101324,2024-05-16,6,1,24.83
C101324,2024-05-17,9,4,28.71
C101324,2024-05-18,2,1,10.1
C101324,2024-05-19,4,1,43.3
C101324,2024-05-20,2,0,17.42
C101324,2024-05-21,3,1,34.54
C101324,2024-05-22,0,0,11.3
C101324,2024-05-23,3,1,28.83
C101324,2024-05-24,5,1,29.87
C101324,2024-05-25,3,0,26.18
C101324,2024-05-26,4,1,26.51
C101324,2024-05-27,4,1,29.74
C101324,2024-05-28,4,3,33.05
C101324,2024-05-29,7,2,31.7
C101324,2024-05-30,4,2,29.38
C101324,2024-05-31,7,2,10.56
C101324,2024-06-01,2,1,27.08
C101324,2024-06-02,7,1,24.35
C101324,2024-06-03,5,1,38.95
C101324,2024-06-04,5,3,33.5
C101324,2024-06-05,3,1,28.87
C101324,2024-06-06,3,2,26.17
C101324,2024-06-07,4,3,27.5
C101324,2024-06-08,4,0,30.43
C101324,2024-06-09,3,1,24.41
C101324,2024-06-10,6,3,34.58
C101324,2024-06-11,3,1,31.32
C101324,2024-06-12,2,0,16.43
C101324,2024-06-13,5,2,24.79
C101324,2024-06-14,3,2,23.41
C101324,2024-06-15,2,0,19.01
C101324,2024-06-16,4,2,17.53
C101324,2024-06-17,5,3,31.27
C101324,2024-06-18,7,3,34.01
C101324,2024-06-19,7,4,10.52
C101324,2024-06-20,4,2,29.7
C101324,2024-06-21,3,1,35.51
C101324,2024-06-22,2,1,30.23
C101324,2024-06-23,5,1,41.07
C101324,2024-06-24,4,1,26.84
C101324,2024-06-25,2,0,0.0
C101324,2024-06-26,2,1,28.2
C101324,2024-06-27,2,0,15.73
C101324,2024-06-28,2,0,31.43
C101324,2024-06-29,2,1,7.72
C101324,2024-06-30,4,1,23.04
C101325,2024-01-01,6,2,43.02
C101325,2024-01-02,4,1,31.05
C101325,2024-01-03,1,0,8.83
C101325,2024-01-04,3,0,36.3
C101325,2024-01-05,2,0,17.57
C101325,2024-01-06,6,4,32.42
C101325,2024-01-07,6,4,16.8
C101325,2024-01-08,3,1,31.44
C101325,2024-01-09,3,1,48.0
C101325,2024-01-10,7,2,27.62
C101325,2024-01-11,3,2,21.47
C101325,2024-01-12,7,3,30.06
C101325,2024-01-13,6,1,39.83
C101325,2024-01-14,5,5,30.77
C101325,2024-01-15,2,0,13.16
C101325,2024-01-16,3,2,27.97
C101325,2024-01-17,4,2,34.23
C101325,2024-01-18,4,1,27.97
C101325,2024-01-19,1,1,21.65
C101325,2024-01-20,10,2,26.86
C101325,2024-01-21,7,1,41.65
C101325,2024-01-22,4,1,22.55
C101325,2024-01-23,5,1,42.34
C101325,2024-01-24,3,1,22.81
C101325,2024-01-25,2,1,24.06
C101325,2024-01-26,6,2,28.94
C101325,2024-01-27,3,0,27.56
C101325,2024-01-28,6,2,35.51
C101325,2024-01-29,6,0,28.75
C101325,2024-01-30,3,2,31.41
C101325,2024-01-31,6,2,26.71
C101325,2024-02-01,4,4,37.41
C101325,2024-02-02,6,2,32.5
C101325,2024-02-03,6,1,27.07
C101325,2024-02-04,2,1,29.91
C101325,2024-02-05,5,3,28.42
C101325,2024-02-06,8,1,20.53
C101325,2024-02-07,1,1,6.95
C101325,2024-02-08,3,2,28.59
C101325,2024-02-09,7,4,27.85
C101325,2024-02-10,2,0,24.65
C101325,2024-02-11,4,2,22.17
C101325,2024-02-12,4,2,43.28
C101325,2024-02-13,4,0,18.32
C101325,2024-02-14,1,1,16.41
C101325,2024-02-15,3,1,25.6
C101325,2024-02-16,2,0,4.56
C101325,2024-02-17,4,0,24.35
C101325,2024-02-18,3,1,26.43
C101325,2024-02-19,3,0,37.69
C101325,2024-02-20,1,1,16.65
C101325,2024-02-21,3,1,26.36
C101325,2024-02-22,2,0,19.55
C101325,2024-02-23,7,3,28.19
C101325,2024-02-24,4,2,41.08
C101325,2024-02-25,1,1,6.42
C101325,2024-02-26,2,0,30.4
C101325,2024-02-27,4,0,31.45
C101325,2024-02-28,3,1,32.21
C101325,2024-02-29,5,1,27.29
C101325,2024-03-01,1,1,4.09
C101325,2024-03-02,2,1,20.88
C101325,2024-03-03,5,3,34.35
C101325,2024-03-04,3,0,35.49
C101325,2024-03-05,1,0,8.47
C101325,2024-03-06,4,1,43.52
C101325,2024-03-07,5,3,42.02
C101325,2024-03-08,1,0,17.02
C101325,2024-03-09,5,1,33.77
C101325,2024-03-10,6,2,14.57
C101325,2024-03-11,2,1,25.96
C101325,2024-03-12,6,2,28.12
C101325,2024-03-13,3,1,17.26
C101325,2024-03-14,3,0,45.51
C101325,2024-03-15,4,2,35.08
C101325,2024-03-16,1,1,3.14
C101325,2024-03-17,7,0,21.71
C101325,2024-03-18,5,2,18.94
C101325,2024-03-19,3,0,18.33
C101325,2024-03-20,5,0,26.72
C101325,2024-03-21,1,0,0.48
C101325,2024-03-22,5,2,38.63
C101325,2024-03-23,3,1,25.68
C101325,2024-03-24,4,1,31.35
C101325,2024-03-25,5,2,17.01
C101325,2024-03-26,2,1,20.86
C101325,2024-03-27,3,2,18.91
C101325,2024-03-28,8,4,16.16
C101325,2024-03-29,8,3,36.69
C101325,2024-03-30,1,0,18.7
C101325,2024-03-31,8,3,36.07
C101325,2024-04-01,7,3,24.3
C101325,2024-04-02,2,0,28.52
C101325,2024-04-03,2,0,19.75
C101325,2024-04-04,4,0,26.69
C101325,2024-04-05,5,2,22.29
C101325,2024-04-06,5,2,33.48
C101325,2024-04-07,2,0,12.56
C101325,2024-04-08,1,0,1.48
C101325,2024-04-09,2,1,17.05
C101325,2024-04-10,5,2,37.58
C101325,2024-04-11,4,3,27.57
C101325,2024-04-12,3,1,32.75
C101325,2024-04-13,4,1,23.48
C101325,2024-04-14,6,1,28.19
C101325,2024-04-15,4,2,29.37
C101325,2024-04-16,7,1,30.47
C101325,2024-04-17,2,2,25.33
C101325,2024-04-18,2,1,16.9
C101325,2024-04-19,2,0,24.8
C101325,2024-04-20,4,1,40.19
C101325,2024-04-21,4,2,15.98
C101325,2024-04-22,4,2,29.16
C101325,2024-04-23,4,1,21.18
C101325,2024-04-24,5,3,35.69
C101325,2024-04-25,6,4,38.45
C101325,2024-04-26,5,1,39.67
C101325,2024-04-27,5,2,24.78
C101325,2024-04-28,3,1,15.42
C101325,2024-04-29,3,2,31.56
C101325,2024-04-30,6,2,24.94
C101325,2024-05-01,5,3,27.15
C101325,2024-05-02,2,1,8.27
C101325,2024-05-03,4,0,36.38
C101325,2024-05-04,8,1,35.59
C101325,2024-05-05,2,0,12.11
C101325,2024-05-06,6,1,30.95
C101325,2024-05-07,4,1,40.26
C101325,2024-05-08,4,2,38.25
C101325,2024-05-09,4,2,28.5
C101325,2024-05-10,2,1,14.41
C101325,2024-05-11,4,1,23.01
C101325,2024-05-12,4,1,33.32
C101325,2024-05-13,5,2,30.8
C101325,2024-05-14,7,2,23.57
C101325,2024-05-15,6,2,26.85
C101325,2024-05-16,6,1,16.82
C101325,2024-05-17,5,1,28.85
C101325,2024-05-18,2,1,15.53
C101325,2024-05-19,8,5,19.04
C101325,2024-05-20,2,0,12.16
C101325,2024-05-21,2,1,30.02
C101325,2024-05-22,1,0,6.76
C101325,2024-05-23,0,0,17.87
C101325,2024-05-24,3,0,31.4
C101325,2024-05-25,2,1,28.65
C101325,2024-05-26,9,1,25.64
C101325,2024-05-27,3,0,38.12
C101325,2024-05-28,3,0,35.36
C101325,2024-05-29,5,2,37.91
C101325,2024-05-30,5,1,31.96
C101325,2024-05-31,4,2,34.33
C101325,2024-06-01,2,1,16.5
C101325,2024-06-02,3,1,29.22
C101325,2024-06-03,5,2,36.32
C101325,2024-06-04,2,1,22.64
C101325,2024-06-05,5,1,25.2
C101325,2024-06-06,4,0,16.16
C101325,2024-06-07,6,2,40.05
C101325,2024-06-08,3,2,37.68
C101325,2024-06-09,4,1,44.57
C101325,2024-06-10,6,2,27.37
C101325,2024-06-11,2,2,29.88
C101325,2024-06-12,5,3,24.41
C101325,2024-06-13,7,3,43.49
C101325,2024-06-14,3,1,37.92
C101325,2024-06-15,7,4,7.03
C101325,2024-06-16,3,1,43.98
C101325,2024-06-17,5,2,34.04
C101325,2024-06-18,3,1,35.08
C101325,2024-06-19,2,1,13.54
C101325,2024-06-20,2,0,18.96
C101325,2024-06-21,1,1,9.72
C101325,2024-06-22,2,1,11.57
C101325,2024-06-23,6,1,38.68
C101325,2024-06-24,6,3,24.37
C101325,2024-06-25,6,0,30.91
C101325,2024-06-26,9,4,25.97
C101325,2024-06-27,3,0,23.43
C101325,2024-06-28,5,2,32.98
C101325,2024-06-29,4,1,47.02
C101325,2024-06-30,7,1,27.86
C101326,2024-01-01,0,0,0.0
C101326,2024-01-02,0,0,0.0
C101326,2024-01-03,0,0,0.0
C101326,2024-01-04,0,0,0.0
C101326,2024-01-05,0,0,0.0
C101326,2024-01-06,0,0,0.0
C101326,2024-01-07,0,0,0.0
C101326,2024-01-08,0,0,0.0
C101326,2024-01-09,0,0,0.0
C101326,2024-01-10,0,0,0.0
C101326,2024-01-11,0,0,0.0
C101326,2024-01-12,0,0,0.0
C101326,2024-01-13,0,0,0.0
C101326,2024-01-14,0,0,0.0
C101326,2024-01-15,0,0,0.0
C101326,2024-01-16,0,0,0.0
C101326,2024-01-17,0,0,0.0
