customer_id,company_name,country,region,is_eu,industry,company_size_bucket,annual_contract_value,product_tier,sales_segment,acquisition_channel,contract_start_date,contract_end_date,renewed_flag,discount_pct,initial_onboarding_score,is_churned,total_logins,avg_daily_logins,active_days,total_feature_events,avg_feature_events,total_session_minutes,avg_session_minutes,q1q2_logins,q1q2_session_minutes,q3q4_logins,q3q4_session_minutes,tickets_product_performance,tickets_product_usability,tickets_billing_admin,tickets_sales_expectation,total_tickets,avg_sentiment,avg_first_response_hours,avg_resolution_hours,resolved_tickets
C101745,Company_1745,Spain,Europe,1,Unknown,Nov-50,8258.17,Starter,SMB_Inside,SelfServe,2023-03-18,,1,0.13,7.6,0,355.0,1.056547619047619,336,138.0,0.4107142857142857,4883.523074644528,14.534294865013475,192,2696.95,163.0,2186.5730746445274,0.0,0.0,1.0,1.0,2.0,0.0249999999999999,2.11,6.84,1.0
C101746,Company_1746,Spain,Europe,1,Manufacturing,10-Jan,2227.61,Starter,SMB_Inside,Partner,2024-04-01,2024-07-01,0,0.49,7.0,0,91.0,0.2708333333333333,336,34.0,0.1011904761904761,1246.682874469259,3.710365697825176,90,1237.53,1.0,9.152874469259116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101747,Company_1747,US,North America,0,Wholesale,10-Jan,2899.57,Starter,SMB_Field,SelfServe,2024-01-09,2024-07-10,0,0.21,3.8,0,173.0,0.4726775956284153,366,52.0,0.1420765027322404,2222.8404531791057,6.073334571527611,170,2103.58,3.0,119.26045317910564,1.0,0.0,1.0,0.0,2.0,0.04,3.75,18.145,2.0
C101748,Company_1748,Australia,North America,0,Professional Services,Nov-50,9504.2,Growth,SMB_Field,Partner,2023-10-20,2024-10-20,0,0.35,5.2,0,1170.0,3.19672131147541,366,385.0,1.0519125683060109,7765.661240356815,21.217653662177092,706,4733.06,464.0,3032.6012403568157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101749,Company_1749,US,North America,0,Professional Services,201-1000,118402.8,Starter,Enterprise,Partner,2024-03-22,2024-09-21,0,0.32,6.8,0,192.0,0.5245901639344263,366,68.0,0.1857923497267759,2448.58355366306,6.690118999079398,97,1204.97,95.0,1243.6135536630595,0.0,1.0,1.0,0.0,2.0,0.045,2.24,2.775,2.0
C101750,Company_1750,Spain,Europe,1,Retail,10-Jan,2995.01,Starter,SMB_Field,SelfServe,2023-11-17,,1,0.2,6.6,0,331.0,0.9851190476190476,336,113.0,0.3363095238095238,4561.707373756496,13.576510040941953,192,2413.81,139.0,2147.8973737564957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101751,Company_1751,US,North America,0,Hospitality,51-200,22312.48,Enterprise,MidMarket,SelfServe,2023-01-27,2024-01-28,0,0.44,4.9,1,265.0,0.7240437158469946,366,97.0,0.2650273224043716,846.69,2.313360655737705,265,846.69,0.0,0.0,2.0,1.0,2.0,1.0,6.0,-0.2066666666666666,1.2066666666666666,7.405,6.0
C101752,Company_1752,Germany,Europe,1,Unknown,10-Jan,2467.32,Growth,SMB_Inside,Outbound,2023-11-25,2024-02-24,0,0.09,6.3,1,198.0,0.5892857142857143,336,80.0,0.238095238095238,1393.63,4.147708333333333,198,1393.63,0.0,0.0,2.0,0.0,0.0,0.0,2.0,-0.15,4.140000000000001,18.21,1.0
C101753,Company_1753,Spain,Europe,1,Ecommerce,10-Jan,2238.69,Growth,SMB_Inside,SelfServe,2023-03-17,,1,0.35,7.7,0,1375.0,4.092261904761905,336,490.0,1.4583333333333333,8923.478725867531,26.557972398415274,725,4786.88,650.0,4136.598725867532,2.0,1.0,0.0,1.0,4.0,0.0,7.407500000000001,21.84,4.0
C101754,Company_1754,UK,Europe,1,Unknown,201-1000,142406.16,Enterprise,Enterprise,Outbound,2023-09-07,2024-09-07,0,0.31,7.9,0,2476.0,7.369047619047619,336,857.0,2.550595238095238,7266.61515912479,21.62683083072854,1890,5359.96,586.0,1906.6551591247896,2.0,0.0,1.0,1.0,4.0,-0.155,0.8675,9.43,4.0
C101755,Company_1755,Netherlands,Europe,1,Unknown,10-Jan,2923.57,Starter,SMB_Field,SelfServe,2023-10-31,,1,0.3,5.4,0,362.0,1.0773809523809523,336,119.0,0.3541666666666667,4649.045707368507,13.836445557644364,208,2507.65,154.0,2141.3957073685065,0.0,1.0,0.0,0.0,1.0,-0.06,4.19,28.85,1.0
C101756,Company_1756,Spain,Europe,1,Unknown,51-200,20106.08,Growth,MidMarket,SelfServe,2024-02-10,2025-02-10,0,0.09,6.4,0,1143.0,3.4017857142857144,336,395.0,1.175595238095238,7831.815427468881,23.30897448651453,559,3877.17,584.0,3954.6454274688817,0.0,0.0,0.0,2.0,2.0,0.25,5.825,16.665,2.0
C101757,Company_1757,UK,Europe,1,Manufacturing,51-200,13208.08,Enterprise,MidMarket,Partner,2023-12-30,2024-12-30,0,0.36,3.2,0,3340.0,9.94047619047619,336,1143.0,3.4017857142857144,10194.472375004592,30.340691592275572,1827,5477.79,1513.0,4716.682375004592,1.0,2.0,1.0,1.0,5.0,-0.216,2.198,9.306,4.0
C101758,Company_1758,France,Europe,1,Ecommerce,10-Jan,1100.8,Starter,SMB_Field,SelfServe,2024-01-14,2024-07-15,0,0.07,4.4,0,187.0,0.5565476190476191,336,68.0,0.2023809523809523,2472.646589770204,7.359067231458941,171,2274.81,16.0,197.83658977020417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101759,Company_1759,Germany,Europe,1,Unknown,51-200,22069.34,Growth,MidMarket,SelfServe,2023-04-01,,1,0.13,3.7,0,1373.0,4.086309523809524,336,493.0,1.4672619047619049,8969.881378215696,26.696075530403856,731,4854.46,642.0,4115.421378215696,0.0,1.0,1.0,0.0,2.0,-0.06,1.055,7.534999999999999,2.0
C101760,Company_1760,Netherlands,Europe,1,Ecommerce,Nov-50,5223.62,Growth,SMB_Inside,SelfServe,2024-03-28,2025-03-29,0,0.06,5.4,0,957.0,2.8482142857142856,336,340.0,1.011904761904762,6620.7839804699215,19.70471422758905,355,2574.09,602.0,4046.693980469922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101761,Company_1761,Australia,North America,0,Manufacturing,Nov-50,7690.75,Growth,SMB_Field,Outbound,2023-11-16,2024-11-16,0,0.33,5.2,0,1266.0,3.459016393442623,366,464.0,1.26775956284153,8448.168977916806,23.08242890141204,700,4736.93,566.0,3711.238977916807,2.0,0.0,0.0,0.0,2.0,0.14,5.565,22.44,2.0
C101762,Company_1762,France,Europe,1,Unknown,51-200,22906.0,Starter,MidMarket,Inbound,2023-06-21,,1,0.21,5.9,0,357.0,1.0625,336,118.0,0.3511904761904761,4851.557925947388,14.439160493891036,192,2516.85,165.0,2334.707925947388,0.0,1.0,0.0,1.0,2.0,0.4,0.7,4.525,1.0
C101763,Company_1763,UK,Europe,1,Unknown,10-Jan,1473.54,Growth,SMB_Inside,Outbound,2023-11-01,2024-05-02,0,0.13,8.2,1,500.0,1.488095238095238,336,194.0,0.5773809523809523,3403.39,10.129136904761904,500,3403.39,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-0.115,3.25,19.145,1.0
C101764,Company_1764,Australia,North America,0,Logistics,10-Jan,2153.07,Starter,SMB_Inside,Inbound,2023-02-17,,1,0.11,4.7,0,371.0,1.0136612021857925,366,122.0,0.3333333333333333,5174.581513162333,14.13820085563479,201,2531.79,170.0,2642.7915131623336,1.0,0.0,1.0,0.0,2.0,0.265,3.115,7.945,2.0
C101765,Company_1765,Netherlands,Europe,1,Healthcare,Nov-50,7127.79,Growth,SMB_Field,SelfServe,2023-02-25,,1,0.24,4.8,0,1399.0,4.163690476190476,336,494.0,1.4702380952380951,9193.60900655176,27.361931567118333,753,4969.38,646.0,4224.229006551761,0.0,0.0,1.0,3.0,4.0,0.135,2.7624999999999997,8.4525,4.0
C101766,Company_1766,US,North America,0,Retail,10-Jan,1651.67,Starter,SMB_Inside,Inbound,2023-11-29,2024-11-29,0,0.21,7.6,0,325.0,0.8879781420765027,366,100.0,0.273224043715847,4427.966600436478,12.098269400099667,180,2284.05,145.0,2143.9166004364783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101767,Company_1767,Canada,North America,0,Unknown,1000+,186312.56,Enterprise,Enterprise,Outbound,2023-11-11,2024-11-11,0,0.12,6.3,0,3154.0,8.617486338797814,366,1101.0,3.0081967213114753,9633.211003903883,26.32024864454613,1797,5446.99,1357.0,4186.221003903883,0.0,1.0,1.0,0.0,2.0,0.325,0.485,3.955,2.0
C101768,Company_1768,France,Europe,1,Unknown,10-Jan,2952.54,Growth,SMB_Inside,Outbound,2023-01-07,,1,0.06,6.6,0,1300.0,3.869047619047619,336,459.0,1.3660714285714286,8793.916704652565,26.172371144799303,678,4673.86,622.0,4120.056704652565,2.0,1.0,1.0,1.0,5.0,-0.262,4.497999999999999,18.982,4.0
C101769,Company_1769,Germany,Europe,1,Retail,51-200,19634.17,Enterprise,MidMarket,Partner,2023-04-21,,1,0.39,5.1,0,3401.0,10.12202380952381,336,1163.0,3.4613095238095237,10049.89002705628,29.910386985286543,1865,5563.76,1536.0,4486.13002705628,0.0,1.0,1.0,1.0,3.0,-0.2566666666666666,2.4766666666666666,9.026666666666666,2.0
C101770,Company_1770,US,North America,0,Logistics,Nov-50,6268.71,Growth,SMB_Inside,Partner,2023-04-08,2024-04-08,0,0.13,5.8,1,391.0,1.0683060109289615,366,143.0,0.3907103825136612,2652.88,7.248306010928962,391,2652.88,0.0,0.0,1.0,0.0,1.0,1.0,3.0,-0.21,5.19,13.996666666666668,3.0
C101771,Company_1771,France,Europe,1,Unknown,201-1000,51032.67,Enterprise,Enterprise,Outbound,2023-12-27,2024-12-27,0,0.35,7.8,0,3332.0,9.916666666666666,336,1143.0,3.4017857142857144,9931.860567742458,29.55910883256684,1801,5502.3,1531.0,4429.560567742458,2.0,1.0,2.0,2.0,7.0,-0.1257142857142857,2.3242857142857143,6.4557142857142855,7.0
C101772,Company_1772,US,North America,0,Manufacturing,201-1000,139056.17,Starter,Enterprise,Outbound,2023-03-11,,1,0.01,7.9,0,396.0,1.0819672131147542,366,117.0,0.319672131147541,5164.600314923969,14.110929822196637,201,2572.73,195.0,2591.870314923968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101773,Company_1773,Spain,Europe,1,Wholesale,51-200,37127.99,Enterprise,MidMarket,Outbound,2023-05-31,,1,0.43,6.9,0,3375.0,10.044642857142858,336,1236.0,3.678571428571429,9919.29252399965,29.521703940475145,1754,5475.89,1621.0,4443.402523999649,1.0,0.0,0.0,0.0,1.0,-0.29,0.5,5.64,1.0
C101774,Company_1774,Germany,Europe,1,Ecommerce,1000+,325731.62,Enterprise,Enterprise,Inbound,2023-04-30,,1,0.24,6.7,0,3350.0,9.970238095238097,336,1173.0,3.4910714285714284,10063.825004147851,29.95186013139242,1838,5439.6,1512.0,4624.225004147853,2.0,2.0,3.0,1.0,8.0,0.145,1.31625,10.59125,7.0
C101775,Company_1775,Netherlands,Europe,1,Manufacturing,10-Jan,2378.36,Starter,SMB_Inside,Inbound,2023-06-23,,1,0.51,5.6,0,306.0,0.9107142857142856,336,87.0,0.2589285714285714,4433.140560451565,13.193870715629656,173,2616.54,133.0,1816.600560451565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101776,Company_1776,UK,Europe,1,Logistics,10-Jan,2259.69,Starter,SMB_Inside,Partner,2023-02-24,,1,0.16,6.2,0,327.0,0.9732142857142856,336,113.0,0.3363095238095238,4800.997895344601,14.288684212335122,165,2578.56,162.0,2222.4378953446007,1.0,0.0,1.0,0.0,2.0,-0.04,9.575,29.315,1.0
C101777,Company_1777,US,North America,0,Professional Services,10-Jan,2420.55,Starter,SMB_Inside,Partner,2023-10-06,,1,0.05,4.8,0,351.0,0.9590163934426228,366,114.0,0.3114754098360656,5075.736219886514,13.868131748323808,188,2626.78,163.0,2448.9562198865137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101778,Company_1778,Australia,North America,0,Logistics,51-200,22065.11,Enterprise,MidMarket,Partner,2023-12-04,2024-12-04,0,0.2,7.8,0,3460.0,9.453551912568306,366,1198.0,3.273224043715847,9941.052783297346,27.161346402451763,1864,5183.89,1596.0,4757.162783297345,2.0,2.0,1.0,0.0,5.0,-0.076,1.042,12.038,5.0
C101779,Company_1779,Germany,Europe,1,Hospitality,51-200,14256.0,Enterprise,MidMarket,SelfServe,2023-08-12,2024-08-12,0,0.19,7.8,0,2204.0,6.559523809523809,336,748.0,2.2261904761904763,6601.895091311692,19.648497295570515,1800,5279.13,404.0,1322.7650913116925,1.0,1.0,4.0,3.0,9.0,0.0388888888888888,2.9566666666666666,7.613333333333333,8.0
C101780,Company_1780,Australia,North America,0,Unknown,10-Jan,2214.99,Starter,SMB_Inside,Outbound,2023-02-01,2023-08-03,0,0.14,5.9,1,0.0,0.0,366,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101781,Company_1781,France,Europe,1,Manufacturing,201-1000,101235.96,Growth,Enterprise,Outbound,2024-01-08,2025-01-08,0,0.1,5.8,0,1307.0,3.889880952380953,336,461.0,1.3720238095238095,8665.917925528262,25.79142239740554,657,4594.83,650.0,4071.0879255282616,2.0,0.0,1.0,2.0,5.0,0.146,5.642,9.084,5.0
C101782,Company_1782,Australia,North America,0,Logistics,51-200,13011.0,Growth,MidMarket,Inbound,2023-08-15,2024-02-14,0,0.29,2.8,1,200.0,0.546448087431694,366,60.0,0.1639344262295081,1364.31,3.727622950819672,200,1364.31,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.26,2.265,9.965,2.0
C101783,Company_1783,Germany,Europe,1,Healthcare,Nov-50,7390.57,Starter,SMB_Field,Inbound,2024-03-09,2025-03-10,0,0.2,5.1,0,277.0,0.8244047619047619,336,89.0,0.2648809523809524,3647.235104465414,10.854866382337542,132,1671.47,145.0,1975.7651044654144,1.0,0.0,0.0,0.0,1.0,0.43,9.06,15.58,0.0
C101784,Company_1784,Canada,North America,0,Retail,Nov-50,7959.8,Enterprise,SMB_Field,Partner,2023-01-03,,1,0.05,5.3,0,3718.0,10.158469945355192,366,1292.0,3.530054644808743,10931.316351588464,29.866984567181593,1813,5462.59,1905.0,5468.726351588463,2.0,0.0,2.0,2.0,6.0,-0.0266666666666666,1.7866666666666668,10.096666666666666,6.0
C101785,Company_1785,Germany,Europe,1,Wholesale,Nov-50,4017.71,Starter,SMB_Inside,Inbound,2023-09-30,,1,0.23,6.1,0,337.0,1.0029761904761905,336,120.0,0.3571428571428571,4480.892095259188,13.335988378747585,180,2388.21,157.0,2092.6820952591875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101786,Company_1786,Australia,North America,0,Retail,10-Jan,1541.3,Starter,SMB_Inside,Outbound,2023-03-31,,1,0.18,8.9,0,378.0,1.0327868852459017,366,142.0,0.3879781420765027,5080.259306281966,13.880489907874225,203,2684.55,175.0,2395.7093062819663,0.0,0.0,1.0,0.0,1.0,-0.45,4.43,8.39,1.0
C101787,Company_1787,Netherlands,Europe,1,Unknown,201-1000,80437.76,Enterprise,Enterprise,SelfServe,2024-01-25,2025-01-25,0,0.53,4.6,0,3116.0,9.273809523809524,336,1084.0,3.2261904761904763,9340.713559393778,27.799742736291005,1592,4836.94,1524.0,4503.773559393778,1.0,0.0,4.0,1.0,6.0,-0.075,1.6566666666666665,12.346666666666666,5.0
C101788,Company_1788,Netherlands,Europe,1,Healthcare,51-200,39414.61,Growth,MidMarket,SelfServe,2024-01-03,2025-01-03,0,0.0,3.6,0,1237.0,3.681547619047619,336,423.0,1.2589285714285714,8426.21230869282,25.078012823490536,646,4496.15,591.0,3930.0623086928217,0.0,0.0,3.0,0.0,3.0,1.8503717077085938e-17,7.066666666666666,10.52,3.0
C101789,Company_1789,Canada,North America,0,Wholesale,10-Jan,2133.86,Starter,SMB_Inside,Inbound,2023-07-13,,1,0.09,5.9,0,394.0,1.0765027322404372,366,123.0,0.3360655737704918,5322.26075463135,14.541696050905328,195,2743.02,199.0,2579.24075463135,0.0,0.0,0.0,1.0,1.0,0.05,1.98,4.22,1.0
C101790,Company_1790,Australia,North America,0,Manufacturing,51-200,26772.03,Enterprise,MidMarket,Inbound,2023-09-04,2024-09-04,0,0.39,5.8,0,2557.0,6.9863387978142075,366,873.0,2.3852459016393444,7518.769675442792,20.543086544925664,1877,5522.43,680.0,1996.339675442793,0.0,1.0,2.0,0.0,3.0,0.2233333333333333,2.376666666666667,7.12,3.0
C101791,Company_1791,US,North America,0,Unknown,201-1000,146955.12,Growth,Enterprise,Outbound,2023-10-04,2024-10-04,0,0.03,6.4,0,1137.0,3.1065573770491803,366,411.0,1.1229508196721312,7433.908099649082,20.3112243159811,745,4708.12,392.0,2725.788099649082,0.0,1.0,1.0,0.0,2.0,-0.03,5.475,12.32,1.0
C101792,Company_1792,Canada,North America,0,Unknown,Nov-50,6593.02,Growth,SMB_Inside,Outbound,2024-03-13,2025-03-14,0,0.05,7.1,0,1177.0,3.2158469945355193,366,422.0,1.1530054644808745,7923.558454103324,21.649066814489956,426,2769.9,751.0,5153.658454103324,0.0,1.0,1.0,0.0,2.0,0.15,2.285,13.53,2.0
C101793,Company_1793,UK,Europe,1,Healthcare,10-Jan,2283.78,Starter,SMB_Inside,Inbound,2023-08-25,,1,0.16,6.8,0,320.0,0.9523809523809524,336,112.0,0.3333333333333333,4882.7590210090475,14.53202089586026,168,2722.51,152.0,2160.2490210090473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101794,Company_1794,US,North America,0,Unknown,10-Jan,1827.25,Growth,SMB_Field,SelfServe,2023-02-17,,1,0.1,6.5,0,1464.0,4.0,366,505.0,1.3797814207650274,9870.904805094202,26.969685259820224,718,4877.22,746.0,4993.684805094202,1.0,2.0,0.0,0.0,3.0,-0.0533333333333333,2.1666666666666665,12.223333333333334,3.0
C101795,Company_1795,Germany,Europe,1,Unknown,51-200,36286.83,Growth,MidMarket,Outbound,2023-02-28,,1,0.12,7.2,0,1317.0,3.919642857142857,336,451.0,1.3422619047619049,8799.682710915591,26.189531877724978,723,4773.83,594.0,4025.852710915592,0.0,1.0,1.0,2.0,4.0,-0.0375,4.1175,16.43,2.0
C101796,Company_1796,US,North America,0,Unknown,10-Jan,2669.1,Starter,SMB_Inside,Partner,2023-07-14,2023-10-13,0,0.25,7.7,1,0.0,0.0,366,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101797,Company_1797,Spain,Europe,1,Unknown,201-1000,142808.29,Enterprise,Enterprise,Partner,2023-02-11,,1,0.3,7.3,0,3428.0,10.202380952380953,336,1203.0,3.580357142857143,10086.18935533256,30.018420700394525,1836,5456.97,1592.0,4629.219355332561,0.0,0.0,1.0,0.0,1.0,0.26,0.67,4.34,1.0
C101798,Company_1798,UK,Europe,1,Professional Services,Nov-50,7388.92,Growth,SMB_Inside,Outbound,2023-04-25,,1,0.17,9.5,0,1291.0,3.8422619047619047,336,433.0,1.2886904761904765,9078.129719758368,27.01824321356657,685,4985.2,606.0,4092.9297197583674,1.0,2.0,0.0,1.0,4.0,-0.055,7.015000000000001,14.155,4.0
C101799,Company_1799,Netherlands,Europe,1,Unknown,51-200,25228.31,Growth,MidMarket,Inbound,2024-01-24,2025-01-24,0,0.21,5.2,0,1265.0,3.764880952380953,336,444.0,1.3214285714285714,8318.223952116408,24.75661890510836,618,4109.6,647.0,4208.623952116408,1.0,0.0,0.0,1.0,2.0,-0.03,1.46,8.309999999999999,2.0
C101800,Company_1800,Australia,North America,0,Professional Services,Nov-50,6526.19,Growth,SMB_Field,Partner,2023-07-20,,1,0.33,7.8,0,1536.0,4.19672131147541,366,548.0,1.4972677595628416,9876.64292716458,26.98536318897426,744,4733.23,792.0,5143.412927164579,0.0,1.0,0.0,1.0,2.0,-0.28,6.605,8.64,2.0
C101801,Company_1801,Australia,North America,0,Healthcare,10-Jan,1015.35,Growth,SMB_Inside,Outbound,2023-01-26,,1,0.25,5.1,0,1519.0,4.1502732240437155,366,546.0,1.4918032786885247,9979.522234096448,27.26645419152035,785,4929.97,734.0,5049.552234096449,2.0,1.0,0.0,0.0,3.0,0.0033333333333333,9.61,17.19666666666667,3.0
C101802,Company_1802,France,Europe,1,Unknown,Nov-50,3627.49,Growth,SMB_Inside,SelfServe,2023-12-07,2024-12-07,0,0.11,5.8,0,1274.0,3.7916666666666665,336,449.0,1.3363095238095235,8221.613820428587,24.469088751275557,735,4772.68,539.0,3448.933820428588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101803,Company_1803,US,North America,0,Unknown,10-Jan,2542.09,Growth,SMB_Field,Partner,2023-03-15,,1,0.17,8.4,0,1469.0,4.0136612021857925,366,489.0,1.3360655737704918,9653.04886321416,26.37445044594033,709,4719.2,760.0,4933.848863214161,1.0,0.0,1.0,0.0,2.0,-0.01,5.36,8.755,1.0
C101804,Company_1804,France,Europe,1,Unknown,10-Jan,1068.87,Starter,SMB_Inside,Outbound,2023-07-04,,1,0.29,6.0,0,328.0,0.9761904761904762,336,112.0,0.3333333333333333,4631.984061068958,13.78566684841952,178,2468.35,150.0,2163.634061068958,1.0,0.0,1.0,0.0,2.0,0.4,4.32,12.37,1.0
C101805,Company_1805,Australia,North America,0,Unknown,51-200,27535.3,Growth,MidMarket,Partner,2023-11-26,2024-11-26,0,0.16,5.8,0,1327.0,3.6256830601092895,366,470.0,1.284153005464481,8652.024330935283,23.639410740260335,717,4658.41,610.0,3993.614330935282,0.0,1.0,1.0,0.0,2.0,0.42,2.015,6.375,2.0
C101806,Company_1806,Netherlands,Europe,1,Unknown,51-200,39779.64,Growth,MidMarket,SelfServe,2023-11-12,2024-11-12,0,0.51,6.2,0,1178.0,3.505952380952381,336,406.0,1.2083333333333333,7890.920416361859,23.48488219155315,734,4969.07,444.0,2921.850416361859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101807,Company_1807,France,Europe,1,Retail,10-Jan,2641.12,Growth,SMB_Field,Outbound,2023-10-06,,1,0.23,6.5,0,1388.0,4.130952380952381,336,529.0,1.574404761904762,9145.564512365085,27.21894200108656,738,4790.47,650.0,4355.094512365084,1.0,1.0,1.0,1.0,4.0,-0.245,3.0400000000000005,13.1275,4.0
C101808,Company_1808,Canada,North America,0,Wholesale,10-Jan,2646.44,Starter,SMB_Inside,SelfServe,2023-04-19,,1,0.12,5.4,0,327.0,0.8934426229508197,366,114.0,0.3114754098360656,4862.839772660876,13.286447466286548,155,2353.86,172.0,2508.9797726608767,1.0,0.0,0.0,0.0,1.0,0.22,2.15,16.12,0.0
C101809,Company_1809,US,North America,0,Retail,Nov-50,4815.61,Growth,SMB_Inside,SelfServe,2023-05-05,,1,0.07,7.0,0,1414.0,3.863387978142077,366,493.0,1.3469945355191255,9584.156656924402,26.186220374110388,702,4739.8,712.0,4844.356656924402,0.0,0.0,2.0,0.0,2.0,-0.03,7.215,8.035,2.0
C101810,Company_1810,Australia,North America,0,Unknown,51-200,27935.66,Enterprise,MidMarket,Outbound,2023-04-24,,1,0.09,6.1,0,3658.0,9.994535519125684,366,1279.0,3.4945355191256833,10991.641828868618,30.031808275597317,1857,5449.25,1801.0,5542.391828868618,1.0,1.0,2.0,1.0,5.0,0.248,2.26,13.036,4.0
C101811,Company_1811,Germany,Europe,1,Professional Services,10-Jan,1383.3,Starter,SMB_Inside,SelfServe,2023-12-23,,1,0.05,6.5,0,333.0,0.9910714285714286,336,115.0,0.3422619047619047,4498.118918733047,13.3872586867055,189,2511.27,144.0,1986.848918733047,1.0,0.0,0.0,1.0,2.0,0.05,9.16,12.57,2.0
C101812,Company_1812,France,Europe,1,Professional Services,10-Jan,2351.08,Starter,SMB_Field,Outbound,2024-03-14,2024-06-13,0,0.26,9.2,1,78.0,0.2321428571428571,336,27.0,0.0803571428571428,1146.79,3.413065476190476,78,1146.79,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02,1.59,2.56,1.0
C101813,Company_1813,UK,Europe,1,Wholesale,10-Jan,1661.12,Growth,SMB_Inside,Partner,2023-07-08,,1,0.08,3.8,0,1364.0,4.059523809523809,336,485.0,1.443452380952381,9140.100126681724,27.20267894845751,747,4909.34,617.0,4230.760126681723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101814,Company_1814,Netherlands,Europe,1,Hospitality,Nov-50,5358.15,Starter,SMB_Field,Partner,2023-11-12,2024-11-12,0,0.07,8.1,0,272.0,0.8095238095238095,336,96.0,0.2857142857142857,3683.723185464434,10.963461861501292,170,2292.26,102.0,1391.4631854644342,1.0,0.0,0.0,0.0,1.0,-0.03,1.29,2.9,1.0
C101815,Company_1815,Canada,North America,0,Unknown,10-Jan,1141.86,Growth,SMB_Inside,Partner,2023-05-08,,1,0.42,4.1,0,1480.0,4.043715846994536,366,507.0,1.3852459016393444,9692.230095975929,26.481502994469743,756,4824.51,724.0,4867.7200959759275,0.0,0.0,0.0,1.0,1.0,-0.28,36.55,58.21,1.0
C101816,Company_1816,US,North America,0,Unknown,10-Jan,1447.09,Starter,SMB_Inside,Outbound,2023-04-06,2023-10-06,0,0.07,5.4,1,0.0,0.0,366,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.08,3.14,16.81,1.0
C101817,Company_1817,Netherlands,Europe,1,Unknown,201-1000,137905.27,Growth,Enterprise,Partner,2023-08-29,2024-08-29,0,0.08,8.1,0,1019.0,3.0327380952380953,336,381.0,1.1339285714285714,6718.017635129733,19.99410010455278,761,4957.29,258.0,1760.7276351297337,0.0,3.0,1.0,0.0,4.0,0.09,5.8500000000000005,17.927500000000002,3.0
C101818,Company_1818,US,North America,0,Unknown,10-Jan,2902.79,Growth,SMB_Inside,SelfServe,2023-11-28,,1,0.14,6.3,0,1519.0,4.1502732240437155,366,524.0,1.4316939890710385,10255.213991125238,28.019710358265677,764,5336.75,755.0,4918.463991125237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C101819,Company_1819,UK,Europe,1,Professional Services,Nov-50,4216.6,Starter,SMB_Inside,Inbound,2023-09-17,2024-09-17,0,0.31,6.0,0,229.0,0.6815476190476191,336,85.0,0.2529761904761904,3379.474181019552,10.057958872082,170,2555.62,59.0,823.8541810195521,1.0,0.0,0.0,0.0,1.0,-0.33,12.21,36.46,1.0
C101820,Company_1820,Germany,Europe,1,Unknown,201-1000,92700.11,Enterprise,Enterprise,Outbound,2023-05-12,,1,0.03,7.9,0,3293.0,9.800595238095235,336,1142.0,3.3988095238095237,9944.028869153986,29.595324015339244,1806,5213.4,1487.0,4730.628869153987,2.0,0.0,2.0,0.0,4.0,-0.25,1.195,6.8425,4.0
C101821,Company_1821,Spain,Europe,1,Logistics,201-1000,106067.43,Enterprise,Enterprise,Outbound,2023-08-16,2024-08-16,0,0.15,6.6,0,2392.0,7.119047619047619,336,872.0,2.5952380952380953,6876.954529238558,20.46712657511476,1884,5402.56,508.0,1474.394529238558,1.0,2.0,0.0,2.0,5.0,-0.148,1.8240000000000005,4.798,5.0
C101822,Company_1822,Australia,North America,0,Manufacturing,201-1000,119845.85,Growth,Enterprise,Inbound,2023-09-06,2024-09-06,0,0.07,6.0,0,969.0,2.6475409836065573,366,315.0,0.860655737704918,6633.2780863322405,18.1237106183941,690,4699.87,279.0,1933.4080863322408,1.0,1.0,0.0,2.0,4.0,-0.1425,1.94,13.28,2.0
